CustomerID,City,StateProvinceName,CountryRegionName,PostalCode,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
68886,Shawnee,British Columbia,Canada,V8Z 4N5,10/4/1949,High School,Professional,F,S,0,2,0,4,58837
54743,Brisbane,Queensland,Australia,4000,11/25/1964,Bachelors ,Professional,F,M,1,2,4,4,78890
86318,Matraville,New South Wales,Australia,2036,7/14/1964,Bachelors ,Professional,F,M,1,3,4,4,76105
80743,Melbourne,Victoria,Australia,3000,7/2/1963,Bachelors ,Professional,M,M,1,1,5,5,92442
95253,Cloverdale,South Australia,Australia,6105,9/27/1963,Bachelors ,Professional,F,S,1,1,0,0,77360
99265,Cloverdale,South Australia,Australia,6105,2/4/1963,Bachelors ,Professional,M,S,0,1,0,0,123074
91390,Findon,South Australia,Australia,5023,6/8/1963,Bachelors ,Professional,F,S,0,1,0,0,104094
83031,Geelong,Victoria,Australia,3220,8/19/1967,Bachelors ,Professional,F,M,1,0,2,2,106794
79525,Port Macquarie,New South Wales,Australia,2444,3/20/1967,Bachelors ,Professional,F,M,0,0,4,4,115231
90202,Caloundra,Queensland,Australia,4551,11/22/1961,Partial College,Skilled Manual,F,M,1,1,0,1,76838
89510,Sydney,New South Wales,Australia,1002,3/21/1966,Graduate Degree,Management,M,S,0,3,0,0,177505
82831,Darlinghurst,New South Wales,Australia,2010,3/27/1965,Bachelors ,Professional,M,S,0,1,0,0,104880
53216,Findon,South Australia,Australia,5023,4/24/1965,Bachelors ,Professional,F,S,1,1,0,0,80712
52672,Goulburn,New South Wales,Australia,2580,11/9/1965,Bachelors ,Professional,M,S,1,1,0,0,107303
98340,Springwood,New South Wales,Australia,2777,3/15/1964,Bachelors ,Professional,F,S,1,1,0,0,81345
95501,Bendigo,Victoria,Australia,3550,11/16/1964,Bachelors ,Professional,F,S,0,1,0,0,83773
80932,Warrnambool,Victoria,Australia,3280,5/9/1959,Bachelors ,Professional,M,M,1,1,0,4,137238
92183,Rockhampton,Queensland,Australia,4700,6/18/1962,Partial College,Skilled Manual,M,M,1,2,4,5,94505
74852,St. Leonards,New South Wales,Australia,2065,1/16/1962,Partial College,Skilled Manual,M,M,1,2,4,5,97656
92978,Warrnambool,Victoria,Australia,3280,6/25/1962,Partial College,Skilled Manual,F,M,1,2,4,5,78137
83254,Wollongong,New South Wales,Australia,2500,8/18/1961,Partial College,Skilled Manual,M,M,1,3,4,5,78857
88532,North Ryde,New South Wales,Australia,2113,4/21/1958,Bachelors ,Management,F,S,0,1,0,2,83677
91780,Cloverdale,South Australia,Australia,6105,3/8/1958,Bachelors ,Management,F,S,1,2,0,4,104049
63520,Goulburn,New South Wales,Australia,2580,3/7/1957,Partial College,Skilled Manual,M,S,1,1,0,1,92234
68304,Bendigo,Victoria,Australia,3550,6/14/1936,Bachelors ,Management,M,M,1,1,0,2,75108
65057,Colomiers,Garonne (Haute),France,31770,11/7/1942,Partial College,Manual,M,S,1,1,0,2,19143
55396,Gold Coast,Queensland,Australia,4217,4/11/1957,Partial College,Skilled Manual,M,S,0,1,0,1,94999
76729,Issaquah,Washington,United States,98027,1/13/1976,High School,Skilled Manual,M,M,1,2,0,0,45782
93415,San Francisco,California,United States,94109,4/27/1975,High School,Skilled Manual,M,M,1,2,0,0,61160
80599,Shawnee,British Columbia,Canada,V9B 5T2,4/28/1975,High School,Skilled Manual,M,M,1,2,0,0,58361
99742,Chula Vista,California,United States,91910,10/2/1980,High School,Skilled Manual,M,M,1,2,0,0,57328
82563,Colma,California,United States,94014,8/13/1980,High School,Skilled Manual,M,M,1,2,0,0,65917
98416,Spokane,Washington,United States,99202,9/22/1979,High School,Skilled Manual,M,M,0,2,0,0,50970
57147,Yakima,Washington,United States,98901,8/11/1978,High School,Skilled Manual,M,S,1,2,0,0,55432
76026,Grossmont,California,United States,91941,10/2/1978,High School,Skilled Manual,M,M,1,2,0,0,49782
82436,North Sydney,New South Wales,Australia,2055,9/14/1938,Bachelors ,Management,F,S,1,2,0,2,69295
97845,Bellflower,California,United States,90706,4/16/1977,High School,Skilled Manual,M,S,1,2,0,0,51869
92051,Hobart,Tasmania,Australia,7001,4/23/1939,Partial College,Clerical,F,S,0,2,0,2,52515
78790,Lavender Bay,New South Wales,Australia,2060,5/22/1939,Bachelors ,Management,M,M,1,2,0,2,76055
98925,Findon,South Australia,Australia,5023,9/3/1943,Bachelors ,Management,F,M,0,2,0,2,51223
84596,Port Macquarie,New South Wales,Australia,2444,11/28/1943,Bachelors ,Management,M,S,0,2,0,2,78213
55409,Springwood,New South Wales,Australia,2777,3/22/1943,Graduate Degree,Management,M,S,0,1,0,2,107885
88360,St. Leonards,New South Wales,Australia,2065,6/5/1943,Graduate Degree,Management,M,M,0,1,0,2,110433
90856,Marysville,Washington,United States,98270,8/13/1976,High School,Skilled Manual,F,S,0,2,0,0,45349
74481,Port Orchard,Washington,United States,98366,2/26/1976,High School,Skilled Manual,F,S,0,2,0,0,43360
83754,Yakima,Washington,United States,98901,7/8/1976,Partial College,Skilled Manual,F,S,0,1,0,0,35729
66649,Concord,California,United States,94519,1/15/1976,Partial College,Skilled Manual,M,S,1,1,0,0,60323
83973,Downey,California,United States,90241,12/21/1976,Partial College,Skilled Manual,F,M,1,1,0,0,47558
81095,Spring Valley,California,United States,91977,3/10/1976,Partial College,Skilled Manual,F,S,0,1,0,0,43027
93039,Torrance,California,United States,90505,6/5/1976,Partial College,Skilled Manual,F,S,0,1,0,0,48715
80733,Renton,Washington,United States,98055,9/14/1975,High School,Skilled Manual,M,S,0,2,0,0,44755
50161,Coronado,California,United States,92118,1/10/1974,Partial College,Skilled Manual,M,S,0,1,0,0,49258
58701,Los Angeles,California,United States,90012,9/4/1974,Partial College,Skilled Manual,F,S,0,1,0,0,33750
76311,Edmonds,Washington,United States,98020,6/2/1972,Partial College,Skilled Manual,M,S,1,2,0,0,104061
94304,Torrance,California,United States,90505,9/4/1972,Bachelors ,Management,M,S,0,1,0,0,121065
94570,Langley,British Columbia,Canada,V3A 4R2,11/16/1972,Bachelors ,Management,F,S,0,1,0,0,107317
57474,Langford,British Columbia,Canada,V9,9/8/1968,Bachelors ,Management,F,S,0,1,0,0,112003
64419,Oregon City,Oregon,United States,97045,9/1/1968,Bachelors ,Management,F,S,0,1,0,0,114140
86333,Milwaukie,Oregon,United States,97222,10/23/1968,Bachelors ,Management,M,S,1,1,4,4,143333
79700,Everett,Washington,United States,98201,4/26/1968,Bachelors ,Management,F,M,1,1,4,4,97558
88735,Lake Oswego,Oregon,United States,97034,10/23/1963,Bachelors ,Management,M,M,1,0,3,4,133479
78326,North Sydney,New South Wales,Australia,2055,10/19/1971,Partial High School,Management,F,S,1,4,5,5,134613
57232,Saint Germain en Laye,Yveline,France,78100,1/5/1957,Partial College,Professional,F,M,1,4,3,3,87782
67459,High Wycombe,England,United Kingdom,HP10 9QY,4/25/1980,Partial High School,Manual,M,M,1,2,0,0,18668
66938,Hannover,Nordrhein-Westfalen,Germany,30601,5/2/1980,Partial High School,Manual,M,M,1,2,0,0,32372
82828,Cambridge,England,United Kingdom,CB4 4BZ,5/19/1980,Partial High School,Manual,M,S,1,2,0,0,23500
51672,Stuttgart,Saarland,Germany,70452,5/26/1978,High School,Manual,M,S,0,1,0,0,26488
89685,Stoke-on-Trent,England,United Kingdom,AS23,9/17/1972,Partial High School,Manual,M,S,1,2,0,0,16431
81762,München,Hessen,Germany,80074,12/24/1973,Bachelors ,Skilled Manual,M,M,1,1,1,1,63698
72353,Eilenburg,Brandenburg,Germany,4838,5/26/1972,High School,Manual,F,S,1,1,0,0,36192
93923,Mühlheim,Hamburg,Germany,63151,10/12/1971,Partial High School,Manual,F,S,0,2,0,0,24492
57631,Orleans,Loiret,France,45000,12/4/1972,Bachelors ,Skilled Manual,F,M,1,1,1,1,46996
83059,London,England,United Kingdom,EC1R 0DU,4/8/1972,Partial College,Clerical,M,M,1,0,2,2,57558
95454,Chatou,Yveline,France,78400,11/4/1971,Partial High School,Manual,M,S,0,2,0,0,15637
95550,Offenbach,Saarland,Germany,63009,9/21/1971,Partial High School,Manual,M,S,0,2,0,0,20327
89257,Saarlouis,Saarland,Germany,66740,6/24/1971,Partial High School,Manual,M,S,1,2,0,0,13155
70937,Paris,Seine (Paris),France,75017,9/11/1971,High School,Manual,M,S,0,1,0,0,39737
67384,Paris,Seine (Paris),France,75008,3/7/1970,Partial College,Clerical,M,S,1,0,2,2,59015
84812,Berlin,Saarland,Germany,12171,3/7/1971,Partial College,Clerical,F,S,0,1,2,2,32851
95792,Hamburg,Hamburg,Germany,20354,5/4/1971,Partial College,Clerical,M,M,1,1,2,2,49053
89533,York,England,United Kingdom,YO15,2/16/1918,Partial High School,Manual,M,S,0,2,0,4,20502
78197,Drancy,Seine Saint Denis,France,93700,3/5/1970,Partial College,Clerical,M,M,1,2,2,2,54594
89361,Haney,British Columbia,Canada,V2W 1W2,6/16/1974,Partial College,Clerical,F,M,1,2,3,3,32783
56437,Colma,California,United States,94014,6/20/1974,Partial College,Clerical,F,S,0,2,3,3,58230
69489,Spring Valley,California,United States,91977,9/21/1929,Graduate Degree,Skilled Manual,F,M,1,1,0,1,40676
79628,Victoria,British Columbia,Canada,V8V,7/26/1966,Graduate Degree,Skilled Manual,M,M,0,0,0,0,127302
73854,Beaverton,Oregon,United States,97005,7/26/1966,Graduate Degree,Skilled Manual,M,S,0,0,0,0,123761
63928,Edmonds,Washington,United States,98020,4/14/1966,Graduate Degree,Skilled Manual,M,M,1,0,0,0,143896
95153,Cliffside,British Columbia,Canada,V8Y 1L1,4/15/1954,Partial High School,Manual,M,S,0,2,0,2,28993
62909,Milwaukie,Oregon,United States,97222,10/17/1954,Partial High School,Clerical,F,S,0,2,0,3,10391
97595,Oregon City,Oregon,United States,97045,10/12/1954,Partial High School,Clerical,M,S,1,2,0,3,13445
66254,Metchosin,British Columbia,Canada,V9,11/21/1955,Partial High School,Clerical,M,S,0,2,0,3,12447
74081,La Jolla,California,United States,92806,5/25/1955,Partial High School,Clerical,F,S,0,2,0,3,15528
99946,Lynnwood,Washington,United States,98036,1/25/1955,High School,Clerical,M,M,1,1,0,1,50197
59960,Mill Valley,California,United States,94941,2/12/1956,Partial High School,Clerical,F,S,1,2,0,3,34226
56629,Haney,British Columbia,Canada,V2W 1W2,9/25/1956,High School,Skilled Manual,M,M,1,2,0,2,38005
88357,Burbank,California,United States,91502,2/24/1957,Partial High School,Clerical,M,M,1,2,1,2,30704
75547,Milwaukie,Oregon,United States,97222,10/23/1957,Partial High School,Clerical,F,M,1,2,1,2,19343
88741,Lake Oswego,Oregon,United States,97034,2/14/1957,Partial High School,Clerical,M,M,0,2,1,2,18570
56749,Seattle,Washington,United States,98104,4/20/1957,Partial High School,Clerical,F,S,1,2,1,2,10729
55448,Woodland Hills,California,United States,91364,8/17/1957,Partial High School,Clerical,M,S,1,2,1,2,27949
80964,Edmonds,Washington,United States,98020,6/3/1957,Partial High School,Clerical,M,M,0,2,1,2,26084
61146,Woodburn,Oregon,United States,97071,2/10/1957,Partial High School,Clerical,F,S,1,2,1,2,21992
73280,Port Hammond,British Columbia,Canada,V6B 3P7,6/21/1958,High School,Skilled Manual,F,S,0,2,0,2,40356
71480,Daly City,California,United States,94015,12/19/1958,High School,Skilled Manual,F,M,1,2,0,2,38001
71880,Royal Oak,British Columbia,Canada,V8X,2/19/1958,High School,Skilled Manual,F,M,1,2,0,2,38669
53605,Lynnwood,Washington,United States,98036,7/3/1958,High School,Skilled Manual,M,M,1,2,0,2,52042
51911,Seattle,Washington,United States,98104,7/4/1959,Partial College,Clerical,M,S,1,1,0,2,62600
79382,Glendale,California,United States,91203,4/7/1959,Partial College,Clerical,M,S,0,1,0,2,53749
86088,Spokane,Washington,United States,99202,11/21/1959,Partial College,Clerical,F,S,0,1,0,2,56829
75693,Cliffside,British Columbia,Canada,V8Y 1L1,2/22/1972,Graduate Degree,Skilled Manual,F,M,1,0,0,0,61455
65057,Chandler,Arizona,United States,85225,11/6/1973,Graduate Degree,Skilled Manual,F,M,1,0,0,1,68775
99082,Colma,California,United States,94014,6/8/1973,Graduate Degree,Skilled Manual,F,M,1,0,0,1,65535
89107,Daly City,California,United States,94015,2/13/1971,Graduate Degree,Skilled Manual,F,M,1,0,0,1,107823
58961,Bellingham,Washington,United States,98225,4/8/1972,Bachelors ,Skilled Manual,F,M,1,0,1,1,64680
83307,Tacoma,Washington,United States,98403,8/9/1972,Graduate Degree,Skilled Manual,M,M,1,0,0,1,118362
74997,Concord,California,United States,94519,3/19/1972,Graduate Degree,Professional,M,S,0,0,0,1,110296
52286,Issaquah,Washington,United States,98027,3/11/1970,Bachelors ,Skilled Manual,M,M,1,0,1,1,78266
85609,Lemon Grove,California,United States,91945,1/15/1970,Bachelors ,Skilled Manual,F,M,1,0,1,1,46706
91362,Daly City,California,United States,94015,4/5/1970,Bachelors ,Skilled Manual,F,M,1,1,1,1,68175
80633,Renton,Washington,United States,98055,6/1/1970,Graduate Degree,Professional,F,S,0,0,0,1,98398
85050,Colma,California,United States,94014,8/14/1969,Bachelors ,Skilled Manual,M,S,0,0,2,2,103307
56568,Concord,California,United States,94519,3/14/1969,Bachelors ,Skilled Manual,F,M,1,0,2,2,72124
87807,Sooke,British Columbia,Canada,V0,12/14/1971,Graduate Degree,Professional,M,M,1,0,0,1,119441
51241,Corvallis,Oregon,United States,97330,11/4/1971,Graduate Degree,Professional,M,M,1,0,0,1,115155
81243,Sedro Woolley,Washington,United States,98284,11/3/1971,Graduate Degree,Professional,F,S,1,0,0,1,92452
99450,Downey,California,United States,90241,2/20/1971,Graduate Degree,Professional,M,S,0,0,0,3,112915
66001,El Cajon,California,United States,92020,4/28/1971,Graduate Degree,Professional,M,M,1,0,0,3,117785
98115,San Carlos,California,United States,94070,6/24/1971,Graduate Degree,Professional,M,S,0,0,0,3,122010
72487,Oregon City,Oregon,United States,97045,6/21/1969,Graduate Degree,Professional,F,M,1,0,0,1,101136
70751,Santa Monica,California,United States,90401,5/13/1969,Graduate Degree,Professional,F,S,0,0,0,1,100542
81948,Burien,Washington,United States,98168,4/17/1968,Bachelors ,Skilled Manual,M,M,1,1,2,2,89576
91077,Berkeley,California,United States,94704,9/22/1968,Bachelors ,Skilled Manual,F,M,1,1,2,2,71282
63677,Clackamas,Oregon,United States,97015,11/7/1968,Bachelors ,Skilled Manual,M,S,0,1,2,2,87855
69438,Cliffside,British Columbia,Canada,V8Y 1L1,6/13/1968,Bachelors ,Skilled Manual,F,M,1,1,2,2,81441
57224,Newport Beach,California,United States,92625,2/25/1967,Bachelors ,Professional,F,S,0,1,0,0,49771
89335,Everett,Washington,United States,98201,3/12/1970,Graduate Degree,Professional,M,S,1,0,0,2,114053
60883,Olympia,Washington,United States,98501,6/7/1970,Graduate Degree,Professional,F,S,0,0,0,2,94825
88584,Daly City,California,United States,94015,2/25/1970,Graduate Degree,Professional,M,S,0,0,0,4,108229
75374,Burlingame,California,United States,94010,5/27/1967,Bachelors ,Skilled Manual,F,S,0,1,2,2,66227
60500,Bellflower,California,United States,90706,9/9/1967,Bachelors ,Skilled Manual,M,S,0,1,2,2,77887
87224,Sedro Woolley,Washington,United States,98284,12/27/1967,Bachelors ,Skilled Manual,F,M,1,1,2,2,58595
64659,Colma,California,United States,94014,2/7/1966,Bachelors ,Skilled Manual,M,S,0,1,3,3,130688
60281,Bellingham,Washington,United States,98225,8/3/1966,Graduate Degree,Professional,M,S,0,0,0,0,111430
97470,Lemon Grove,California,United States,91945,10/10/1966,Graduate Degree,Professional,M,S,1,0,0,0,114512
84377,Chula Vista,California,United States,91910,3/22/1966,Graduate Degree,Professional,M,S,1,0,0,4,112993
67147,Beverly Hills,California,United States,90210,11/23/1966,Graduate Degree,Professional,M,M,1,0,0,5,103841
72239,Coronado,California,United States,92118,4/3/1969,Graduate Degree,Professional,F,S,1,0,0,2,127250
52708,Santa Monica,California,United States,90401,7/7/1969,Graduate Degree,Professional,F,M,1,0,0,3,115735
88796,Burlingame,California,United States,94010,7/15/1965,Bachelors ,Professional,F,S,0,1,0,0,53462
64112,Camarillo,California,United States,93010,8/11/1965,Bachelors ,Professional,F,S,0,1,0,0,71458
97557,Royal Oak,British Columbia,Canada,V8X,11/5/1965,Bachelors ,Professional,M,S,0,1,0,0,68937
84075,Concord,California,United States,94519,4/8/1965,Bachelors ,Skilled Manual,M,S,0,1,3,3,72047
75113,Newport Beach,California,United States,92625,7/4/1965,Bachelors ,Skilled Manual,F,S,1,2,3,3,51100
71998,Chula Vista,California,United States,91910,7/17/1965,Bachelors ,Skilled Manual,F,M,1,3,3,3,52574
64238,National City,California,United States,91950,7/26/1965,Bachelors ,Skilled Manual,F,M,1,1,4,4,57611
80197,Les Ulis,Essonne,France,91940,5/4/1968,Graduate Degree,Clerical,M,M,1,0,0,0,65935
77790,Berlin,Hessen,Germany,13441,6/21/1968,Graduate Degree,Clerical,F,M,1,0,0,0,56318
50877,Saarlouis,Saarland,Germany,66740,11/16/1968,Graduate Degree,Clerical,F,M,1,0,0,0,64098
87890,Cheltenham,England,United Kingdom,GL50,10/10/1968,Graduate Degree,Clerical,F,M,1,0,0,0,67364
59457,Frankfurt am Main,Saarland,Germany,60075,8/28/1967,Partial College,Manual,M,S,0,1,1,1,22287
85475,Colombes,Hauts de Seine,France,92700,10/5/1967,Bachelors ,Clerical,F,M,1,0,1,1,52972
92094,Courbevoie,Hauts de Seine,France,92400,2/8/1966,High School,Manual,M,M,0,1,1,1,25208
99429,München,Hessen,Germany,80074,9/27/1966,High School,Manual,M,M,1,1,1,1,29134
54703,Dresden,Hessen,Germany,1071,7/24/1966,High School,Manual,F,M,1,0,2,2,19974
64046,Roubaix,Nord,France,59100,10/9/1967,Bachelors ,Clerical,M,S,1,0,0,0,63262
69441,Kassel,Hessen,Germany,34117,5/18/1967,Bachelors ,Clerical,M,S,0,0,0,0,79430
64219,Saint Germain en Laye,Yveline,France,78100,2/25/1966,High School,Manual,M,S,1,0,2,2,22456
77951,Watford,England,United Kingdom,WA3,2/8/1966,High School,Manual,F,M,1,0,2,2,24104
65311,W. York,England,United Kingdom,BD1 4SJ,8/10/1965,High School,Manual,M,M,1,0,2,2,25039
90519,Leeds,England,United Kingdom,LE18,3/17/1965,High School,Manual,M,M,1,1,2,2,20897
93070,Leipzig,Nordrhein-Westfalen,Germany,4139,8/22/1965,Bachelors ,Skilled Manual,M,M,1,2,1,1,57222
69376,Villeneuve-d'Ascq,Nord,France,59491,8/12/1965,Bachelors ,Skilled Manual,F,M,1,2,1,1,37613
86211,West Sussex,England,United Kingdom,RH15 9UD,12/10/1964,Partial High School,Manual,M,M,1,2,3,4,19078
78180,Paris,Seine (Paris),France,75007,2/6/1964,Partial High School,Manual,F,M,1,2,2,3,11298
76333,Paris La Defense,Hauts de Seine,France,92081,3/3/1964,High School,Manual,F,M,1,2,2,2,12910
59331,Saint Ouen,Somme,France,80610,7/26/1966,Bachelors ,Professional,M,M,0,0,0,0,66425
82764,Kirkby,England,United Kingdom,KB9,6/11/1966,Bachelors ,Professional,M,S,0,0,0,0,65858
72663,Peterborough,England,United Kingdom,PB12,8/27/1966,Graduate Degree,Skilled Manual,M,S,0,0,0,0,134717
76972,Paris,Seine (Paris),France,75002,2/3/1934,Partial College,Clerical,M,S,0,1,0,2,26273
82453,Bobigny,Seine Saint Denis,France,93000,6/14/1965,Partial College,Clerical,F,M,1,0,2,2,47443
52414,Roissy en Brie,Seine et Marne,France,77680,4/12/1965,Partial College,Clerical,M,M,1,1,2,2,47314
